1000018442,3
1000010754,7
1000000753,4
1000019953,1
1000016990,4
1000006491,4
1000015536,7
1000020520,4
1000014041,6
1000014387,2
1000014497,4
1000005894,6
1000001377,2
1000019737,6
1000011611,6
1000009576,6
1000012506,1
1000014057,5
1000009086,6
1000016177,4
1000003279,1
1000016601,1
1000010532,4
1000017309,2
1000009617,1
1000007296,4
1000011928,1
1000020291,2
1000016774,6
1000003590,4
1000020227,6
1000000646,4
1000010173,4
1000003847,6
1000009087,6
1000017280,4
1000015498,5
1000012507,1
1000005790,2
1000008175,4
1000018065,2
1000014207,4
1000012401,2
1000006127,1
1000012519,6
1000017596,1
1000014808,5
1000019106,1
1000014545,6
1000000275,4
1000007239,4
1000003880,1
1000011870,1
1000008812,6
1000003591,3
1000002300,1
1000006128,1
1000008309,3
1000000276,4
1000004803,4
1000018696,2
1000007516,1
1000010581,2
1000003881,1
1000007663,2
1000018001,2
1000007664,2
1000014417,2
1000006540,1
1000004341,2
1000016891,2
1000015866,1
1000009038,1
1000019614,1
1000016437,2
1000012922,7
1000001726,4
1000001727,4
1000019545,2
1000006808,6
1000012319,4
1000017683,5
1000000754,4
1000018068,4
1000015113,3
1000004283,2
1000015783,6
1000014058,1
1000016241,3
1000009088,6
1000020113,6
1000004516,3
1000010625,7
1000012260,4
1000014681,5
1000006922,1
1000014846,4
1000007333,4
1000000922,3
1000012629,2
1000012805,4
1000014087,4
1000005621,2
1000009196,4
1000015156,4
1000007982,6
1000004067,6
1000006541,5
1000006809,6
1000001728,6
1000005607,4
1000010176,8
1000010176,3
1000004845,3
1000016632,4
1000003985,1
1000007009,2
1000009943,1
1000020057,6
1000000504,4
1000019960,4
1000007517,5
1000011402,1
1000002949,5
1000010909,6
1000009944,1
1000006039,5
1000001378,1
1000019276,1
1000019768,4
1000013330,1
1000005755,2
1000014225,2
1000003682,3
1000006189,3
1000006337,2
1000000550,3
1000001276,3
1000003882,1
1000000923,3
1000003497,3
1000000551,3
1000000696,3
1000001277,3
1000000697,3
1000000412,3
1000000204,3
1000006297,3
1000006338,2
1000020470,3
1000012529,5
1000001097,3
1000008849,3
1000014223,3
1000007518,5
1000011112,3
1000016407,4
1000012883,3
1000012402,4
1000006859,3
1000018305,1
1000000552,3
1000000553,3
1000000924,3
1000003004,3
1000006432,4
1000002950,4
1000016364,2
1000007010,2
1000007665,2
1000016633,6
1000011104,2
1000001729,4
1000002566,4
1000019116,2
1000018995,6
1000014867,2
1000007587,4
1000014059,1
1000001330,3
1000001447,3
1000010497,1
1000007124,4
1000010467,1
1000013567,5
1000014631,2
1000012336,4
1000007666,4
1000017422,7
1000002353,4
1000001331,4
1000016121,6
1000008763,4
1000018818,4
1000001056,2
1000005503,4
1000014042,6
1000010877,4
1000016242,4
1000018218,4
1000019359,4
1000019029,4
1000020533,4
1000020344,4
1000016408,2
1000017856,4
1000006129,6
1000014834,4
1000012004,3
1000015894,4
1000019411,2
1000007519,5
1000014043,6
1000003986,4
1000011403,1
1000019323,1
1000009834,5
1000013540,5
1000012122,1
1000016348,4
1000015483,2
1000005948,6
1000004770,4
1000008813,3
1000019203,4
1000013953,3
1000004342,2
1000015114,1
1000018197,3
1000008389,3
1000006923,1
1000001332,3
1000002681,4
1000002301,1
1000002051,4
1000001379,1
1000011526,4
1000014026,2
1000014847,4
1000007357,4
1000002052,4
1000008339,5
1000008764,4
1000002167,4
1000012071,3
1000002512,4
1000008729,3
1000008192,6
1000015925,2
1000014060,1
1000019339,2
1000002099,3
1000002733,4
1000006967,6
1000000577,4
1000016388,1
1000019445,4
1000020272,1
1000019277,1
1000003987,1
1000002567,4
1000020474,1
1000010002,3
1000015867,1
1000010776,4
1000019039,2
1000003883,1
1000012938,5
1000009945,1
1000008603,4
1000018455,5
1000002951,4
1000003848,6
1000018965,5
1000002682,4
1000004658,2
1000019649,4
1000008545,1
1000000839,4
1000010533,4
1000014531,1
1000007983,4
1000018651,4
1000005895,6
1000009835,1
1000005414,2
1000011100,2
1000020581,1
1000011404,1
1000013709,2
1000016243,2
1000003080,4
1000016029,1
1000014686,2
1000012780,1
1000014120,4
1000016602,1
1000014798,2
1000007240,4
1000013873,4
1000003849,6
1000020519,3
1000014220,4
1000009577,4
1000010360,1
1000012370,5
1000000277,6
1000015424,6
1000011267,4
1000013399,4
1000009832,4
1000011579,2
1000011132,6
1000016244,1
1000020053,1
1000003592,4
1000014546,1
1000000278,4
1000005080,4
1000018355,2
1000017806,2
1000000925,4
1000018181,2
1000015656,2
1000020397,5
1000009253,4
1000008765,4
1000010847,4
1000020251,2
1000007263,4
1000004386,4
1000019903,2
1000007588,4
1000008229,2
1000013773,6
1000018770,2
1000013640,2
1000018112,4
1000010973,3
1000007376,3
1000002608,5
1000011892,3
1000014848,4
1000017878,3
1000005298,3
1000016829,3
1000019058,1
1000001098,4
1000007125,2
1000009089,6
1000006860,3
1000016662,4
1000013145,4
1000009425,1
1000015295,4
1000017721,3
1000013525,5
1000000698,4
1000005654,3
1000007984,4
1000000090,4
1000012508,1
1000013541,1
1000015255,2
1000011580,2
1000016103,4
1000009668,4
1000007734,4
1000015439,2
1000003032,3
1000004659,4
1000007594,3
1000011405,5
1000019336,2
1000015425,3
1000017251,4
1000003884,4
1000016677,1
1000004660,4
1000011208,7
1000019674,2
1000007650,4
1000003683,4
1000018940,6
1000012027,3
1000002568,4
1000009254,4
1000015676,5
1000019136,2
1000019107,1
1000014283,4
1000007985,4
1000007141,3
1000010158,2
1000010096,4
1000006810,6
1000018597,2
1000020224,3
1000018479,1
1000013063,3
1000018342,6
1000007520,5
1000015345,1
1000011944,1
1000002100,6
1000014984,1
1000016104,4
1000012734,1
1000004771,3
1000000006,4
1000004581,4
1000014532,4
1000018337,1
1000013484,1
1000011209,5
1000010430,4
1000018535,1
1000014759,1
1000007986,4
1000014591,6
1000010735,2
1000005356,4
1000018913,1
1000004464,4
1000011485,6
1000000840,3
1000006542,5
1000015537,7
1000008390,1
1000009790,2
1000006683,2
1000020163,2
1000015941,6
1000004213,5
1000013856,3
1000010266,1
1000018946,6
1000011945,1
1000007618,4
1000004313,3
1000010177,3
1000008391,1
1000018771,2
1000011527,4
1000009946,1
1000004068,4
1000012205,1
1000001772,6
1000013866,3
1000009504,5
1000010736,2
1000004069,4
1000011528,4
1000016105,1
1000015346,1
1000006387,3
1000000647,4
1000008392,1
1000004129,5
1000000755,4
1000007217,2
1000016456,1
1000011251,3
1000010862,4
1000018338,1
1000015725,4
1000009669,4
1000019287,2
1000014749,2
1000005094,3
1000020269,2
1000019957,2
1000007772,2
1000011176,4
1000012442,6
1000004661,4
1000020556,4
1000018570,2
1000008230,2
1000012970,5
1000003170,5
1000018517,4
1000007802,4
1000020058,5
1000020398,5
1000009670,4
1000010170,4
1000019117,2
1000010267,2
1000010737,2
1000000279,4
1000005357,4
1000010315,6
1000011133,3
1000019441,6
1000014880,7
1000017214,4
1000014027,4
1000020372,2
1000000578,3
1000014466,2
1000016061,6
1000006317,6
1000003885,1
1000019696,6
1000016409,4
1000004833,4
1000019929,2
1000003593,4
1000003943,4
1000006811,6
1000016147,4
1000017039,4
1000011946,1
1000012102,4
1000019804,4
1000011268,4
1000012888,2
1000012630,3
1000013977,2
1000002683,4
1000017361,6
1000017658,4
1000015855,6
1000020117,4
1000012631,3
1000018615,2
1000015484,1
1000013542,1
1000003953,3
1000000149,2
1000000926,3
1000003081,3
1000000280,4
1000003658,4
1000008814,6
1000020221,2
1000013095,1
1000019288,2
1000000756,7
1000012971,5
1000012403,3
1000011647,5
1000016017,4
1000002184,3
1000006831,5
1000010468,2
1000010097,4
1000000281,4
1000003850,6
1000013774,6
1000008751,4
1000000205,5
1000013146,4
1000018343,6
1000008945,5
1000006130,6
1000008082,2
1000012889,5
1000013874,5
1000017460,4
1000011406,5
1000009538,1
1000013633,3
1000014088,4
1000000091,4
1000001469,2
1000013710,2
1000013226,4
1000017958,1
1000014263,7
1000005226,3
1000018054,4
1000012206,6
1000007142,7
1000019624,3
1000015675,4
1000002952,1
1000018050,2
1000013210,2
1000002302,1
1000012554,7
1000019904,5
1000000007,7
1000008025,2
1000011407,1
1000010910,6
1000007735,3
1000018464,4
1000018128,6
1000007241,3
1000018264,4
1000012781,1
1000014226,2
1000000150,5
1000018417,2
1000002875,4
1000004662,4
1000006318,6
1000000206,3
1000019446,2
1000006040,5
1000019246,5
1000019922,4
1000018566,5
1000005145,5
1000006298,2
1000007773,2
1000004227,5
1000019836,2
1000020085,4
1000008098,7
1000012613,2
1000017520,4
1000013621,7
1000013626,3
1000004214,3
1000017751,4
1000013875,4
1000018265,4
1000000413,3
1000014160,4
1000009090,5
1000013857,3
1000018872,2
1000013029,4
1000013311,3
1000015856,3
1000019247,5
1000017879,2
1000014351,7
1000008474,1
1000003886,2
1000011199,4
1000015332,6
1000007667,2
1000012555,7
1000012310,6
1000001730,4
1000018790,6
1000019910,4
1000010717,2
1000000505,4
1000017564,1
1000010469,1
1000012614,2
1000015926,2
1000013611,7
1000012556,7
1000015161,2
1000018798,6
1000005095,4
1000004772,4
1000018562,2
1000015444,3
1000007521,5
1000019152,6
1000007668,2
1000002185,3
1000009578,6
1000011500,4
1000011298,3
1000008219,4
1000009618,1
1000006258,3
1000009274,2
1000016161,4
1000012773,2
1000000008,4
1000008220,4
1000000151,2
1000007987,4
1000018952,5
1000008447,1
1000017489,1
1000016748,5
1000017490,1
1000000092,4
1000013906,7
1000008752,5
1000019667,2
1000014467,2
1000014592,6
1000019132,3
1000018480,1
1000009836,2
1000010098,4
1000007809,1
1000017084,4
1000014119,4
1000015522,5
1000014792,4
1000014593,6
1000000841,3
1000002609,5
1000001824,7
1000002684,4
1000017442,2
1000015421,3
1000000842,3
1000007566,3
1000020405,4
1000000414,3
1000017589,4
1000005756,4
1000008231,7
1000007736,4
1000013568,6
1000003594,3
1000019264,7
1000017928,4
1000018091,5
1000016516,1
1000010069,2
1000008393,1
1000010755,1
1000002828,7
1000016002,4
1000009255,4
1000016426,3
1000000699,3
1000019988,2
1000001923,7
1000003693,2
1000011134,3
1000013114,5
1000016189,4
1000019842,1
1000012311,6
1000013294,1
1000014144,4
1000016700,1
1000018815,1
1000002303,1
1000002734,4
1000000506,4
1000012123,1
1000008139,3
1000010316,6
1000017258,4
1000016372,3
1000019613,1
1000006270,2
1000012428,1
1000011046,2
1000002101,3
1000014145,4
1000020557,2
1000010848,1
1000014514,3
1000014723,3
1000002667,3
1000006924,4
1000010133,7
1000014740,4
1000019827,4
1000013876,4
1000000843,3
1000013119,2
1000014278,1
1000018667,2
1000006396,1
1000006220,1
1000012114,5
1000016129,5
1000014820,2
1000007934,6
1000004984,3
1000001028,4
1000014433,2
1000009889,3
1000002685,4
1000003694,2
1000019742,2
1000000700,4
1000013708,7
1000009579,6
1000007377,3
1000011778,4
1000013800,5
1000019427,6
1000014028,2
1000011867,5
1000000507,3
1000016349,1
1000018910,1
1000020460,2
1000001994,5
1000006968,6
1000014741,4
1000001995,5
1000002463,5
1000006492,4
1000007988,6
1000002876,4
1000011121,2
1000015648,2
1000008418,7
1000018159,3
1000003765,2
1000012005,3
1000019848,2
1000017181,2
1000016373,2
1000002877,4
1000008182,4
1000019954,1
1000002102,3
1000019546,6
1000004465,3
1000000757,4
1000018385,2
1000007218,2
1000008985,3
1000000282,4
1000017390,6
1000009405,6
1000018874,1
1000004517,4
1000017590,4
1000009373,7
1000019157,4
1000009374,7
1000018975,2
1000010019,6
1000006131,1
1000018080,2
1000006812,6
1000004663,5
1000011529,4
1000010020,6
1000009375,7
1000016440,6
1000006813,6
1000020147,4
1000007011,5
1000014208,4
1000001099,4
1000001731,4
1000012657,4
1000000648,9
1000000648,4
1000020235,2
1000009012,3
1000019415,4
1000017722,4
1000002354,4
1000014061,1
1000020418,1
1000018017,4
1000011912,6
1000012278,6
1000018053,1
1000011820,4
1000016096,5
1000018734,4
1000015610,6
1000009940,3
1000010534,4
1000000093,4
1000004834,4
1000003595,4
1000015333,6
1000019710,1
1000007242,3
1000011135,6
1000001448,4
1000018266,4
1000017713,6
1000019601,6
1000011463,4
1000017029,4
1000003726,2
1000011039,4
1000008122,3
1000016634,6
1000020374,6
1000004985,3
1000007619,4
1000008282,7
1000014706,6
1000020145,5
1000011982,6
1000011047,2
1000005318,1
1000000152,5
1000006339,2
1000016018,4
1000011001,2
1000001924,2
1000007774,2
1000003126,2
1000014914,6
1000006433,4
1000001029,4
1000015334,6
1000006434,4
1000012415,4
1000004664,4
1000008753,4
1000018632,2
1000018356,1
1000004101,3
1000008815,6
1000018829,4
1000016371,4
1000002878,4
1000019537,2
1000007741,7
1000005504,4
1000004665,1
1000000701,3
1000012666,5
1000007395,4
1000009131,4
1000018481,1
1000017063,1
1000001925,2
1000019699,6
1000014162,1
1000017193,2
1000008766,4
1000010498,1
1000017012,4
1000020061,3
1000010756,1
1000006684,2
1000003596,4
1000013285,2
1000002953,1
1000017196,6
1000010626,2
1000015699,1
1000018092,5
1000014980,3
1000015784,6
1000010441,5
1000015785,6
1000015912,6
1000009039,1
1000000508,4
1000014760,4
1000012134,1
1000010070,2
1000004914,1
1000016749,2
1000013907,1
1000004314,4
1000015162,2
1000020192,4
1000010712,3
1000008475,1
1000015700,1
1000012914,4
1000009323,6
1000005319,7
1000008114,4
1000020508,6
1000001712,4
1000018023,6
1000014409,1
1000017998,2
1000017942,4
1000005227,5
1000014999,6
1000020386,4
1000017848,4
1000009204,4
1000011851,4
1000016762,1
1000010777,4
1000005757,2
1000020283,1
1000008534,2
1000020311,1
1000006041,1
1000006132,1
1000006221,2
1000012942,1
1000004284,2
1000009324,6
1000010361,1
1000006299,2
1000003127,2
1000010470,2
1000011464,2
1000015356,2
1000002513,4
1000002103,6
1000009426,1
1000009427,1
1000020078,6
1000015485,1
1000017530,2
1000003824,4
1000019805,2
1000004518,4
1000018475,4
1000016787,1
1000003515,7
1000018482,1
1000020426,1
1000020527,6
1000000283,4
1000019634,2
1000017333,2
1000003498,3
1000011408,1
1000013638,3
1000020467,1
1000000207,3
1000001169,3
1000003954,3
1000004557,3
1000005655,3
1000020358,6
1000003499,3
1000008123,3
1000011563,1
1000017446,2
1000010212,3
1000016106,5
1000019504,1
1000018782,1
1000001732,4
1000003516,3
1000012724,1
1000015000,6
1000002686,4
1000001773,6
1000015720,5
1000011597,2
1000010661,2
1000018633,2
1000012735,1
1000003825,3
1000018714,4
1000009099,2
1000000758,7
1000006388,3
1000000649,3
1000007888,3
1000001449,4
1000002186,3
1000000094,4
1000012632,7
1000001278,3
1000019810,2
1000020155,3
1000015974,2
1000019974,4
1000019197,1
1000004519,4
1000014121,6
1000017202,1
1000014434,2
1000000284,4
1000007126,3
1000014258,2
1000019642,1
1000010380,1
1000001450,4
1000006259,5
1000005758,4
1000004228,3
1000005320,1
1000005734,7
1000012890,5
1000014750,1
1000011947,1
1000018357,2
1000006271,2
1000019145,5
1000018344,6
1000012371,2
1000018248,2
1000019494,1
1000007810,7
1000013877,4
1000018483,1
1000004387,3
1000010611,4
1000004558,3
1000010052,4
1000014868,2
1000003955,3
1000005299,3
1000004559,3
1000002104,6
1000006222,1
1000002687,4
1000000095,4
1000018405,1
1000015028,6
1000001380,5
1000000872,3
1000012443,1
1000014648,1
1000010662,2
1000008669,2
1000000456,3
1000012337,4
1000010878,4
1000013748,2
1000003171,5
1000018459,4
1000006969,6
1000004520,4
1000019790,6
1000014089,7
1000016952,4
1000014108,5
1000014368,4
1000008816,6
1000008767,4
1000000927,4
1000017259,4
1000012407,4
1000005358,4
1000011547,4
1000011612,6
1000016830,6
1000018227,6
1000001571,3
1000011746,1
1000003370,2
1000000579,4
1000011640,3
1000015701,1
1000008026,5
1000007178,6
1000007108,4
1000005228,6
1000004666,4
1000009240,5
1000008546,6
1000012338,4
1000002735,4
1000011333,2
1000011409,1
1000000650,4
1000017930,4
1000014418,2
1000017281,3
1000018406,1
1000000009,4
1000004667,4
1000014622,2
1000020388,1
1000011501,4
1000006272,5
1000000415,3
1000009720,1
1000016701,1
1000005321,1
1000000759,7
1000018697,2
1000009040,1
1000004070,4
1000012355,6
1000013543,1
1000006814,6
1000010718,2
1000006970,6
1000014486,6
1000008476,1
1000014940,6
1000007589,4
1000007522,5
1000007012,2
1000019635,2
1000002514,4
1000004668,5
1000006223,1
1000019278,1
1000003371,2
1000006543,2
1000016642,4
1000000457,3
1000012487,6
1000004521,4
1000017268,6
1000020369,5
1000013789,7
1000005447,2
1000017827,2
1000016107,4
1000019711,1
1000009325,6
1000009072,3
1000013569,6
1000015499,2
1000010663,2
1000004986,4
1000020363,2
1000005448,2
1000015726,6
1000012736,1
1000005622,2
1000006789,2
1000015913,6
1000000702,3
1000006133,1
1000008448,1
1000018701,7
1000015677,1
1000011983,6
1000000285,4
1000017152,6
1000006832,2
1000005505,4
1000018978,1
1000011613,6
1000007523,5
1000013966,2
1000014623,2
1000014726,6
1000018996,6
1000000286,4
1000000153,2
1000008321,7
1000000554,4
1000002879,4
1000000555,3
1000000844,3
1000017772,1
1000012444,1
1000011410,1
1000015426,2
1000017334,3
1000016614,6
1000008183,4
1000009132,7
1000004773,4
1000002880,4
1000011486,6
1000004343,2
1000017025,4
1000009580,4
1000017269,6
1000000873,2
1000008027,4
1000011614,6
1000015917,2
1000009721,6
1000002954,1
1000017883,6
1000011210,4
1000004071,6
1000005949,6
1000013711,2
1000006134,6
1000018009,6
1000011487,6
1000005656,6
1000005657,6
1000004804,6
1000001520,4
1000017432,4
1000005096,3
1000015560,2
1000003172,5
1000014019,7
1000011812,5
1000014309,1
1000000416,3
1000008862,2
1000013967,2
1000010226,6
1000014624,2
1000006669,4
1000012404,4
1000008184,5
1000005608,4
1000008863,2
1000011581,2
1000006300,2
1000017175,6
1000013775,6
1000002168,4
1000015630,2
1000005449,2
1000008283,7
1000000703,3
1000005359,4
1000006340,3
1000018816,1
1000006341,3
1000008368,3
1000008754,3
1000001291,4
1000010582,2
1000019650,7
1000007935,6
1000008986,6
1000016088,1
1000005146,3
1000012261,7
1000019443,3
1000003988,4
1000002515,6
1000000287,4
1000012051,2
1000015821,6
1000000845,3
1000018661,3
1000018236,1
1000017218,4
1000018830,4
1000006790,2
1000009452,2
1000019603,3
1000007458,1
1000019946,1
1000019468,2
1000020122,1
1000000208,4
1000010317,4
1000018416,3
1000002641,3
1000018358,2
1000015009,1
1000018866,3
1000010091,3
1000003173,5
1000000010,4
1000016831,6
1000015857,6
1000002688,6
1000008115,6
1000003989,4
1000014893,3
1000018504,1
1000015729,7
1000005097,4
1000008817,6
1000007459,1
1000017270,6
1000000011,4
1000012530,4
1000017570,4
1000000651,4
1000002736,4
1000005896,1
1000007989,6
1000011411,1
1000013275,2
1000008987,6
1000001113,6
1000019708,3
1000011648,5
1000006833,2
1000017299,4
1000006135,1
1000008818,6
1000006042,1
1000007990,6
1000014468,2
1000003372,7
1000012531,4
1000003597,4
1000013168,1
1000008116,6
1000016044,4
1000006815,6
1000019893,1
1000017050,4
1000006739,4
1000001030,4
1000005735,3
1000010863,3
1000000652,2
1000007834,3
1000019633,4
1000011615,6
1000001470,2
1000006224,1
1000004987,4
1000009837,1
1000017873,4
1000018201,1
1000012761,6
1000014821,3
1000008888,5
1000008419,4
1000009890,1
1000011252,4
1000002881,4
1000011412,5
1000012207,6
1000002304,1
1000015379,6
1000008420,4
1000014352,4
1000008449,1
1000020029,2
1000015939,2
1000001471,2
1000001472,2
1000010021,6
1000011582,4
1000019018,4
1000015835,6
1000004285,5
1000003174,5
1000003598,4
1000005658,6
1000005659,6
1000006493,4
1000000653,5
1000005759,6
1000011835,4
1000001733,4
1000012161,6
1000008028,4
1000010053,4
1000009406,2
1000015458,6
1000005546,2
1000004434,6
1000019908,4
1000018679,6
1000014506,6
1000007669,2
1000003033,3
1000017905,2
1000020115,5
1000008252,1
1000006834,5
1000007219,2
1000001673,5
1000002305,5
1000004954,2
1000011893,4
1000017655,1
1000013485,1
1000000874,3
1000004072,6
1000002689,4
1000016832,6
1000002690,4
1000016763,1
1000000654,4
1000014380,3
1000013395,7
1000004435,6
1000004215,3
1000010962,7
1000011253,4
1000003034,3
1000007775,2
1000018182,4
1000013641,3
1000011413,1
1000009241,5
1000020390,2
1000013642,4
1000018627,1
1000012580,2
1000004436,6
1000014310,1
1000020537,6
1000011299,2
1000004229,4
1000008889,1
1000002503,3
1000008768,4
1000013193,4
1000020133,4
1000001205,3
1000006494,4
1000019447,4
1000007243,4
1000016721,2
1000000846,4
1000013676,6
1000017990,1
1000010807,4
1000014632,2
1000009309,5
1000016736,4
1000015786,6
1000020108,6
1000000288,4
1000006225,5
1000018801,1
1000014776,4
1000011871,1
1000012208,1
1000005682,4
1000005683,4
1000015427,2
1000006816,6
1000006817,6
1000014501,6
1000017680,4
1000011598,6
1000001734,4
1000002882,4
1000018791,6
1000004073,6
1000017167,1
1000012356,1
1000008652,6
1000017910,6
1000016080,2
1000014761,1
1000006301,2
1000004669,2
1000018958,3
1000006818,6
1000015052,3
1000015296,6
1000009275,2
1000018573,4
1000015979,4
1000016496,2
1000008769,4
1000016554,1
1000017461,1
1000000760,7
1000020370,1
1000008921,2
1000012445,1
1000015858,6
1000015877,2
1000009017,1
1000005360,5
1000019032,2
1000009453,2
1000006043,1
1000017622,1
1000017576,1
1000013622,6
1000018129,6
1000009838,2
1000006740,4
1000006819,6
1000020409,6
1000002955,1
1000016727,6
1000013727,1
1000006302,2
1000001774,6
1000001279,3
1000010551,2
1000005229,5
1000019862,3
1000006190,3
1000001473,2
1000014857,5
1000017282,4
1000019051,1
1000016154,5
1000013928,2
1000011948,5
1000019379,3
1000007835,2
1000002921,6
1000012135,1
1000011530,2
1000019751,6
1000000761,4
1000002355,4
1000007991,6
1000002365,5
1000004478,2
1000002053,6
1000001572,3
1000010578,4
1000013295,1
1000010812,2
1000001825,7
1000019176,6
1000006662,4
1000009802,4
1000001521,4
1000009133,4
1000010431,6
1000007776,5
1000006260,5
1000015730,2
1000012429,1
1000018306,1
1000007777,2
